											ENSOARG00000021134				
											ENSOARG00000021181				
											ENSOARG00000021182				
											ENSOARG00000021185				
											ENSOARG00000021200				
											ENSOARG00000021491				
											ENSOARG00000021677				
											ENSOARG00000023147				
											ENSOARG00000023271				
											ENSOARG00000023519				
											ENSOARG00000025169				
											ENSOARG00000025214				
											ENSOARG00000025305				
											ENSOARG00000025690				
											ENSOARG00000025698				
											ENSOARG00000025761				
											ENSOARG00000025935				
											ENSOARG00000026123				
											ENSOARG00000026243				
											ENSOARG00000026272				
											ENSOARG00000026322				
											ENSOARG00000026484				
											ENSOARG00000026638				
											ENSOARG00000026693				
											ENSOARG00000026946				
