"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSOARG00000012206",1081.72165221071,-5.33449059774358,0.406048100619023,-13.1375829356451,2.00530320452291e-39,3.16978277538937e-35
"ENSOARG00000012224",612.671448527355,2.17144386169727,0.397349740081726,5.46481762200387,4.63382972171483e-08,8.13854960123849e-05
"ENSOARG00000012659",10.5522972394191,1.40631270065933,0.403498920195671,3.4852948304728,0.000491595056559206,0.0329082431475069
"ENSOARG00000012668",307.344004842863,1.21082500621969,0.313628483609779,3.86069846808371,0.000113063361182143,0.0128575003611952
"ENSOARG00000012705",12592.0304848507,-1.15044479842775,0.267789529286774,-4.29607834739404,1.73846162324964e-05,0.00401460327178109
"ENSOARG00000012893",22.0948763710249,1.61573900134643,0.397337317849871,4.06641643953745,4.77415923453463e-05,0.00762274091114029
"ENSOARG00000012958",1214.96110658727,1.99633134759396,0.391839945299183,5.09476221488776,3.49179238560979e-07,0.000394248301709528
"ENSOARG00000013019",151.409732270744,-1.27424288929962,0.356689912220282,-3.57241078495286,0.000353710000639178,0.0263730848118089
"ENSOARG00000013044",2104.62166203047,0.702763861038895,0.192318289872172,3.65417070579195,0.000258014568676932,0.0222865370878485
"ENSOARG00000013100",236.524382039786,0.95647864375395,0.280415196204384,3.41093726980762,0.000647399841609669,0.0390589667798627
"ENSOARG00000013211",3767.41210107017,0.980676540058153,0.284222167321727,3.45038724213256,0.000559782958041685,0.0354773946854321
"ENSOARG00000013273",518.213008680543,0.853580534220982,0.254602910472827,3.35259535185903,0.000800576593981404,0.0448748731243406
"ENSOARG00000013430",13.0213993431348,1.32691232576746,0.39830526441235,3.33139540027209,0.000864117678384906,0.0464595515041844
"ENSOARG00000013521",856.855734881159,0.998385973446121,0.286704161672347,3.48228629686619,0.000497151857469589,0.0329082431475069
"ENSOARG00000013538",122.932500914876,1.14716528575916,0.33631535982566,3.41098095059896,0.000647296136503965,0.0390589667798627
"ENSOARG00000013545",116.6814644736,1.18146509564123,0.332469933770129,3.55359981651184,0.00037999696297517,0.0275532660263693
"ENSOARG00000013628",1079.55199549753,1.28402110156626,0.342375677737767,3.75032803162415,0.000176603387557351,0.018010127400768
"ENSOARG00000013669",362.143933370395,1.31701609368273,0.358921084498006,3.66937510936348,0.000243144087397448,0.0214713887681088
"ENSOARG00000013694",1942.81297027888,1.08523313105807,0.280417409539586,3.8700633203905,0.000108807088987719,0.0125541142746633
"ENSOARG00000013714",3319.19071693481,0.886217710902452,0.247162350470407,3.58556919860883,0.000336343800185291,0.0256839925098014
"ENSOARG00000013724",228.595978398308,0.465742208679111,0.124422021115277,3.74324580572118,0.000181658364644102,0.0180659764538942
"ENSOARG00000013790",1590.35235316496,1.03995087641176,0.26379639247,3.94224828730373,8.07213485421704e-05,0.0104587078393942
"ENSOARG00000014073",361.549498492601,1.38790584193805,0.373646716725149,3.71448691989706,0.00020361640089334,0.0193889424633796
"ENSOARG00000014123",81.5017793035621,1.60613359835407,0.402261846366442,3.99275649147932,6.53096277855099e-05,0.00947109437069317
"ENSOARG00000014197",20.0695862904223,1.27705455012014,0.386505386417542,3.30410544069506,0.000952799893478859,0.049174455562053
"ENSOARG00000014207",17.8280291769022,1.32270747604726,0.364252758819376,3.6312902072024,0.000282007851531136,0.0234615689955404
"ENSOARG00000014226",57.823941644054,1.56643972984123,0.329111647161631,4.75959979949274,1.93977193460791e-06,0.00109507053465526
"ENSOARG00000014232",4153.10722051495,1.43982050758283,0.39562222196649,3.63938228855301,0.000273292827728197,0.0230204949280263
"ENSOARG00000014509",74.4443927924447,1.70016053101195,0.404846324832579,4.19952072361047,2.67480549754121e-05,0.0051662435452556
"ENSOARG00000014586",2564.55702464567,1.08490227839449,0.303477200724447,3.57490538269319,0.000350354575708573,0.026246705110073
"ENSOARG00000014717",1083.71444345836,1.19179238934655,0.301928662370121,3.94726482736369,7.90491027457561e-05,0.0103266873314229
